DOI,title,keywords,abstract,authors,dataLink,year,Id,dataDirectory
https://doi.pangaea.de/10.1594/PANGAEA.879793,Seawater carbonate chemistry and taxonomic assemblage of fungal communities from the southern North Sea,"['Bottles or small containers/Aquaria (<20 L)', 'Coast and continental shelf', 'Community composition and diversity', 'Entire community', 'Laboratory experiment', 'North Atlantic', 'Pelagos', 'Temperate']","Increases in atmospheric carbon dioxide (CO2) change ocean chemistry, as dissolved CO2 leads to a reduction in the seawater pH. Many marine taxa have been shown to be affected by ocean acidification; however, information on marine fungi is lacking. We analyzed the effect of pH on mycoplankton communities. The pH of microcosms was adjusted to a value mimicking the predicted ocean acidification in the near future. Fungal communities were analyzed using a double-marker gene approach, allowing a more detailed analysis of their response using 454 pyrosequencing. Mycoplankton communities in microcosms with in situ and adjusted water pH values differed significantly in terms of structure and diversity. The differences were mainly abundance shifts among the dominant taxa, rather than the exclusion of fungal groups. A sensitivity to lower pH values was reported for several groups across the fungal kingdom and was not phylogenetically conserved. Some of the fungal species that dominated the communities of microcosms with a lower pH were known pathogenic fungi. With the increasing awareness of the significant role fungi play in marine systems, including performing a diverse range of symbiotic activities, our results highlight the importance of including fungi in further research projects studying and modeling biotic responses to the predicted ocean acidification.","['Reich, Marlis', 'Wichels, Antje', 'Panzer, Katrin', 'Krause, Evamaria', 'Giménez, Luis', 'Gerdts, Gunnar']",https://doi.pangaea.de/10.1594/PANGAEA.879793?format=textfile,2017,PANGAEA.879793,Reich_2017_879793
https://doi.pangaea.de/10.1594/PANGAEA.949832,Seawater carbonate chemistry and embryonic and larval development and survival of intertidally spawning fish,"['Animalia', 'Chordata', 'Clupea pallasii', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Development', 'Growth/Morphology', 'Laboratory experiment', 'Mortality/Survival', 'Nekton', 'North Pacific', 'Other studied parameter or process', 'Pelagos', 'Reproduction', 'Single species', 'Temperate']","Ocean acidification can negatively impact the early life-stages of marine fish, due to energetic costs incurred by the maintenance of acid–base homeostasis, leaving less energy available for growth and development. The embryos of intertidally spawning fishes, such as Pacific herring, are often air exposed for hours. We hypothesized that air exposure would be beneficial to the developing embryo due to a higher oxygen availability (and thus reduced metabolic costs to secure adequate oxygen) and permitting excess CO2 associated with ocean acidification to be off-gassed during emersion. To investigate this, we reared Pacific herring (Clupea pallasii) embryos under three tidal regimes (subtidal: fully immersed, low intertidal: 2 * 2 h air exposure, and high intertidal: 5 + 9 h air exposure) fully crossed with three aquatic CO2 levels (400, 1500 and 3200 µatm) at a water temperature of 9.5 °C and naturally fluctuating air temperature during air exposure. We measured the effects on embryonic development and hatch, as well as carry-over effects on larval development and survival. Air exposure during embryonic development had significant positive effects on growth, condition and survival in larval Pacific herring, with some interactive effects with CO2. Interestingly, CO2 by itself in the fully immersed treatment had no effect, but had significant interactions with air exposure. Our research suggests that air exposure during low tide can be highly beneficial to intertidally spawning fishes and needs to be taken into account in climate change studies and modeling.","['Frommel, Andrea Y', 'Lye, Sadie L R', 'Brauner, Colin J', 'Hunt, Brian P V']",https://doi.pangaea.de/10.1594/PANGAEA.949832?format=textfile,2022,PANGAEA.949832,Frommel_2022_949832
https://doi.pangaea.de/10.1594/PANGAEA.859316,Effects of high CO2 levels on the ecophysiology of the diatom Thalassiosira weissflogii differ depending on the iron nutritional status,"['Biomass/Abundance/Elemental composition', 'Bottles or small containers/Aquaria (<20 L)', 'Chromista', 'Growth/Morphology', 'Laboratory experiment', 'Laboratory strains', 'Micro-nutrients', 'North Pacific', 'Ochrophyta', 'Pelagos', 'Phytoplankton', 'Primary production/Photosynthesis', 'Single species', 'Thalassiosira weissflogii']","Iron availability in seawater, namely the concentration of dissolved inorganic iron ([Fe']), is affected by changes in pH. Such changes in the availability of iron should be taken into account when investigating the effects of ocean acidification on phytoplankton ecophysiology because iron plays a key role in phytoplankton metabolism. However, changes in iron availability in response to changes in ocean acidity are difficult to quantify specifically using natural seawater because these factors change simultaneously. In the present study, the availability of iron and carbonate chemistry were manipulated individually and simultaneously in the laboratory to examine the effect of each factor on phytoplankton ecophysiology. The effects of various pCO2 conditions (390, 600, and 800 µatm) on the growth, cell size, and elemental stoichiometry (carbon [C], nitrogen [N], phosphorus [P], and silicon [Si]) of the diatom Thalassiosira weissflogii under high iron ([Fe'] = 240 pmol/l) and low iron ([Fe'] = 24 pmol/l) conditions were investigated. Cell volume decreased with increasing pCO2, whereas intracellular C, N, and P concentrations increased with increasing pCO2 only under high iron conditions. Si:C, Si:N, and Si:P ratios decreased with increasing pCO2. It reflects higher production of net C, N, and P with no corresponding change in net Si production under high pCO2 and high iron conditions. In contrast, significant linear relationships between measured parameters and pCO2 were rarely detected under low iron conditions. We conclude that the increasing CO2 levels could affect on the biogeochemical cycling of bioelements selectively under the iron-replete conditions in the coastal ecosystems.","['Sugie, Koji', 'Yoshimura, T']",https://doi.pangaea.de/10.1594/PANGAEA.859316?format=textfile,2016,PANGAEA.859316,Sugie_2016_859316
https://doi.pangaea.de/10.1594/PANGAEA.943513,"Seawater carbonate chemistry and survival, health, growth, and meat quality of black sea bream (Acanthopagrus schlegelii)","['Acanthopagrus schlegelii', 'Animalia', 'Behaviour', 'Chordata', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Growth/Morphology', 'Laboratory experiment', 'Mortality/Survival', 'Nekton', 'North Pacific', 'Other studied parameter or process', 'Pelagos', 'Single species', 'Temperate']","Acidification (OA), a global threat to the world's oceans, is projected to significantly grow if CO2 continues to be emitted into the atmosphere at high levels. This will result in a slight decrease in pH. Since the latter is a logarithmic scale of acidity, the higher acidic seawater is expected to have a tremendous impact on marine living resources in the long-term. An 8-week laboratory experiment was designed to assess the impact of the projected pH in 2100 and beyond on fish survival, health, growth, and fish meat quality. Two projected scenarios were simulated with the control treatment, in triplicates. The control treatment had a pH of 8.10, corresponding to a pCO2 of 321.37 ± 11.48 µatm. The two projected scenarios, named Predict_A and Predict_B, had pH values of 7.80-pCO2 = 749.12 ± 27.03 and 7.40-pCO2 = 321.37 ± 11.48 µatm, respectively. The experiment was preceded by 2 weeks of acclimation. After the acclimation, 20 juvenile black sea breams (Acanthopagrus schlegelii) of 2.72 ± 0.01 g were used per tank. This species has been selected mainly due to its very high resistance to diseases and environmental changes, assuming that a weaker fish resistance will also be susceptibly affected. In all tanks, the fish were fed with the same commercial diet. The seawater's physicochemical parameters were measured daily. Fish samples were subjected to physiological, histological, and biochemical analyses. Fish growth, feeding efficiency, protein efficiency ratio, and crude protein content were significantly decreased with a lower pH. Scanning electron microscopy revealed multiple atrophies of microvilli throughout the small intestine's brush border in samples from Predict_A and Predict_B. This significantly reduced nutrient absorption, resulting in significantly lower feed efficiency, lower fish growth, and lower meat quality. As a result of an elevated pCO2 in seawater, the fish eat more than normal but grow less than normal. Liver observation showed blood congestion, hemorrhage, necrosis, vacuolation of hepatocytes, and an increased number of Kupffer cells, which characterize liver damage. Transmission electron microscopy revealed an elongated and angular shape of the mitochondrion in the liver cell, with an abundance of peroxisomes, symptomatic of metabolic acidosis.","['Tegomo, Fabrice Arnaud', 'Zhong, Zhiwen', 'Njomoue, Achille Pandong', 'Okon, Samuel Ukpong', 'Ullah, Sami', 'Gray, Neveen Anandi', 'Chen, Kai', 'Sun, Y', 'Xiao, Jinxing', 'Wang, Lei', 'Ye, Ying', 'Huang, Hui', 'Shao, Qingjun']",https://doi.pangaea.de/10.1594/PANGAEA.943513?format=textfile,2021,PANGAEA.943513,Tegomo_2021_943513
https://doi.pangaea.de/10.1594/PANGAEA.956135,Seawater carbonate chemistry and fouling community structure and diversity,"['Benthos', 'Brackish waters', 'Community composition and diversity', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Entire community', 'Field experiment', 'Growth/Morphology', 'Mortality/Survival', 'North Pacific', 'Reproduction', 'Rocky-shore community', 'Temperate']","1.Increasing levels of CO2 in the atmosphere are affecting ocean chemistry, leading to increased acidification (i.e., decreased pH) and reductions in calcium carbonate saturation state. 2.Many species are likely to respond to acidification, but the direction and magnitude of these responses will be based on interspecific and ontogenetic variation in physiology and the relative importance of calcification. Differential responses to ocean acidification among species will likely result in important changes in community structure and diversity. 3.To characterize potential impacts of ocean acidification on community composition and structure, we examined the response of a marine fouling community to experimental CO2 enrichment in field-deployed flow-through mesocosm systems. 4.Acidification significantly altered community structure by altering the relative abundances of species and reduced community variability, resulting in more homogenous biofouling communities from one experimental tile to the next both among and within the acidified mesocosms. Mussel (Mytilus trossulus) recruitment was reduced by over 30% in the elevated CO2 treatment compared to the ambient treatment by the end of the experiment. Strong differences in mussel cover (up to 40% lower in acidified conditions) developed over the second half of the 10-week experiment. Acidification did not appear to affect mussel growth, as average mussel sizes were similar between treatments at the end of the experiment. Hydroid (Obelia dichotoma) cover was significantly reduced in the elevated CO2 treatment after eight weeks. Conversely, the percent cover of bryozoan colonies (Mebranipora membranacea) was higher under acidified conditions with differences becoming apparent after six weeks. Neither recruitment nor final size of barnacles (Balanus crenatus) was affected by acidification. By the end of the experiment, diversity was 41% lower in the acidified treatment relative to ambient conditions. 5.Overall, our findings support the general expectation that OA will simplify marine communities by acting on important ecological processes that ultimately determine community structure and diversity.","['Brown, Norah E M', 'Therriault, Thomas W', 'Harley, Christopher D G']",https://doi.pangaea.de/10.1594/PANGAEA.956135?format=textfile,2016,PANGAEA.956135,Brown_2016_956135
https://doi.pangaea.de/10.1594/PANGAEA.830183,Seawater carbonate chemistry and benthic foraminiferal assemblage counts from the Gulf of California,"['Ammonia beccarii', 'Benthos', 'Bolivina acuminata', 'Bolivina acutula', 'Bolivina sp.', 'Bolivina spinosa', 'Buccella tenerrima', 'Bulimina denudata', 'Bulimina marginata', 'Bulimina sp.', 'Cancris auricula', 'Cassidulina sp.', 'CO2 vent', 'Coast and continental shelf', 'Community composition and diversity', 'Elphidium excavatum', 'Elphidium sp.', 'Entire community', 'Epistomella bradyana', 'Eponides sp.', 'Field observation', 'Hanzawaia nitidula', 'Lagena sp.', 'Loxostomum pseudoberyrichi', 'Nonionella basispinata', 'Nonionella sp.', 'North Pacific', 'Reophax sp.', 'Soft-bottom community', 'Temperate', 'Texturlaria sp.', 'Trochammina sp.', 'Uvigerina excellens', 'Veleroninoides sp.']",,"['Pettit, Laura Rachel', 'Hart, Malcom B', 'Medina-Sánchez, A N', 'Smart, Christopher W', 'Rodolfo-Metalpa, Riccardo', 'Hall-Spencer, Jason M', 'Prol-Ledesma, Rosa Maria']",https://doi.pangaea.de/10.1594/PANGAEA.830183?format=textfile,2013,PANGAEA.830183,Pettit_2013_830183
https://doi.pangaea.de/10.1594/PANGAEA.875650,"Seawater carbonate chemistry and growth rate, primary production of Cystoseira tamariscifolia (Phaeophyceae) in laboratory experiment","['Benthos', 'Bottles or small containers/Aquaria (<20 L)', 'Chromista', 'Coast and continental shelf', 'Cystoseira tamariscifolia', 'Growth/Morphology', 'Laboratory experiment', 'Macroalgae', 'Mediterranean Sea', 'Ochrophyta', 'Primary production/Photosynthesis', 'Single species', 'Temperate', 'Temperature']","Ocean acidification increases the amount of dissolved inorganic carbon (DIC) available in seawater which can benefit photosynthesis in those algae that are currently carbon limited, leading to shifts in the structure and function of seaweed communities. Recent studies have shown that ocean acidification-driven shifts in seaweed community dominance will depend on interactions with other factors such as light and nutrients. The study of interactive effects of ocean acidification and warming can help elucidate the likely effects of climate change on marine primary producers. In this study, we investigated the ecophysiological responses of Cystoseira tamariscifolia (Hudson) Papenfuss. This large brown macroalga plays an important structural role in coastal Mediterranean communities. Algae were collected from both oligotrophic and ultraoligotrophic waters in southern Spain. They were then incubated in tanks at ambient (ca. 400-500 ppm) and high CO2 (ca. 1200-1300 ppm), and at 20 °C (ambient temperature) and 24 °C (ambient temperature +4 °C). Increased CO2 levels benefited the algae from both origins. Biomass increased in elevated CO2 treatments and was similar in algae from both origins. The maximal electron transport rate (ETRmax), used to estimate photosynthetic capacity, increased in ambient temperature/high CO2 treatments. The highest polyphenol content and antioxidant activity were observed in ambient temperature/high CO2 conditions in algae from both origins; phenol content was higher in algae from ultraoligotrophic waters (1.5-3.0%) than that from oligotrophic waters (1.0-2.2%). Our study shows that ongoing ocean acidification can be expected to increase algal productivity (ETRmax), boost antioxidant activity (EC50), and increase production of photoprotective phenols. Cystoseira tamariscifolia collected from oligotrophic and ultraoligotrophic waters were able to benefit from increases in DIC at ambient temperatures. Warming, not acidification, may be the key stressor for this habitat as CO2 levels continue to rise.","['Celis-Plá, Paula S M', 'Martínez, Brezo', 'Korbee, Nathalie', 'Hall-Spencer, Jason M', 'Figueroa, Félix L']",https://doi.pangaea.de/10.1594/PANGAEA.875650?format=textfile,2017,PANGAEA.875650,Celis-Pla_2017_875650
https://doi.pangaea.de/10.1594/PANGAEA.901808,"Seawater carbonate chemistry and calcification, survivorship of coral","['Animalia', 'Benthic animals', 'Benthos', 'Calcification/Dissolution', 'Cnidaria', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Laboratory experiment', 'Montipora capitata', 'Mortality/Survival', 'North Pacific', 'Pocillopora acuta', 'Porites compressa', 'Single species', 'Temperature', 'Tropical']","Coral reefs have great biological and socioeconomic value, but are threatened by ocean acidification, climate change and local human impacts. The capacity for corals to adapt or acclimatize to novel environmental conditions is unknown but fundamental to projected reef futures. The coral reefs of Kāne'ohe Bay, Hawai'i were devastated by anthropogenic insults from the 1930s to 1970s. These reefs experience naturally reduced pH and elevated temperature relative to many other Hawaiian reefs which are not expected to face similar conditions for decades. Despite catastrophic loss in coral cover owing to human disturbance, these reefs recovered under low pH and high temperature within 20 years after sewage input was diverted. We compare the pH and temperature tolerances of three dominant Hawaiian coral species from within Kāne'ohe Bay to conspecifics from a nearby control site and show that corals from Kāne'ohe are far more resistant to acidification and warming. These results show that corals can have different pH and temperature tolerances among habitats and understanding the mechanisms by which coral cover rebounded within two decades under projected future ocean conditions will be critical to management. Together these results indicate that reducing human stressors offers hope for reef resilience and effective conservation over coming decades.","['Jury, Christopher P', 'Toonen, Robert J']",https://doi.pangaea.de/10.1594/PANGAEA.901808?format=textfile,2019,PANGAEA.901808,Jury_2019_901808
https://doi.pangaea.de/10.1594/PANGAEA.774802,"Seawater carbonate chemistry and biological processes of Emiliania huxleyi (PML B92/11) during experiments, 2011","['Biomass/Abundance/Elemental composition', 'Bottles or small containers/Aquaria (<20 L)', 'Chromista', 'Emiliania huxleyi', 'Haptophyta', 'Laboratory experiment', 'Laboratory strains', 'Macro-nutrients', 'Not applicable', 'Pelagos', 'Phytoplankton', 'Primary production/Photosynthesis', 'Single species', 'Temperature']","The present study investigates the combined effect of phosphorous limitation, elevated partial pressure of CO2 (pCO2) and temperature on a calcifying strain of Emiliania huxleyi (PML B92/11) by means of a fully controlled continuous culture facility. Two levels of phosphorous limitation were consecutively applied by renewal of culture media (N:P = 26) at dilution rates (D) of 0.3 d-  and 0.1 d-1. CO2 and temperature conditions were 300, 550 and 900 µatm pCO2 at 14 °C and 900 µatm pCO2 at 18 °C. In general, the steady state cell density and particulate organic carbon (POC) production increased with pCO2, yielding significantly higher concentrations in cultures grown at 900 µatm pCO2 compared to 300 and 550 µatm pCO2. At 900 µatm pCO2, elevation of temperature as expected for a greenhouse ocean, further increased cell densities and POC concentrations. In contrast to POC concentration, C-quotas (pmol C cell-1) were similar at D = 0.3 d-1 in all cultures. At D = 0.1 d-1, a reduction of C-quotas by up to 15% was observed in the 900 µatm pCO2 at 18 °C culture. As a result of growth rate reduction, POC:PON:POP ratios deviated strongly from the Redfield ratio, primarily due to an increase in POC. Ratios of particulate inorganic and organic carbon (PIC:POC) ranged from 0.14 to 0.18 at D = 0.3 d-1, and from 0.11 to 0.17 at D = 0.1 d-1, with variations primarily induced by the changes in POC. At D = 0.1 d-1, cell volume was reduced by up to 22% in cultures grown at 900 µatm pCO2. Our results indicate that changes in pCO2, temperature and phosphorus supply affect cell density, POC concentration and size of E. huxleyi (PML B92/11) to varying degrees, and will likely impact bloom development as well as biogeochemical cycling in a greenhouse ocean.","['Borchard, Corinna', 'Borges, Alberto Vieira', 'Händel, Nicole', 'Engel, Anja']",https://doi.pangaea.de/10.1594/PANGAEA.774802?format=textfile,2011,PANGAEA.774802,Borchard_2011_774802
https://doi.pangaea.de/10.1594/PANGAEA.833683,Decline in growth of foraminifer Marginopora rossi under eutrophication and ocean acidification scenarios,"['Benthos', 'Bottles or small containers/Aquaria (<20 L)', 'Calcification/Dissolution', 'Chromista', 'Coast and continental shelf', 'Foraminifera', 'Growth/Morphology', 'Heterotrophic prokaryotes', 'Laboratory experiment', 'Macro-nutrients', 'Marginopora rossi', 'Primary production/Photosynthesis', 'Respiration', 'Single species', 'South Pacific', 'Temperate']","The combination of global and local stressors is leading to a decline in coral reef health globally. In the case of eutrophication, increased concentrations of dissolved inorganic nitrogen (DIN) and phosphorus (DIP) are largely attributed to local land use changes. From the global perspective, increased atmospheric CO2 levels are not only contributing to global warming but also ocean acidification (OA). Both eutrophication and OA have serious implications for calcium carbonate production and dissolution among calcifying organisms. In particular, benthic foraminifera precipitate the most soluble form of mineral calcium carbonate (high-Mg calcite), potentially making them more sensitive to dissolution. In this study, a manipulative orthogonal two-factor experiment was conducted to test the effects of dissolved inorganic nutrients and OA on the growth, respiration and photophysiology of the large photosymbiont-bearing benthic foraminifer, Marginopora rossi. This study found the growth rate of M. rossi was inhibited by the interaction of eutrophication and acidification. The relationship between M. rossi and its photosymbionts became destabilized due to the photosymbiont's release from nutrient limitation in the nitrate-enriched treatment, as shown by an increase in zooxanthellae cells per host surface area. Foraminifers from the OA treatments had an increased amount of Chl a per cell, suggesting a greater potential to harvest light energy, however, there was no net benefit to the foraminifer growth. Overall, this study demonstrates that the impacts of OA and eutrophication are dose dependent and interactive. This research indicates an OA threshold at pH 7.6, alone or in combination with eutrophication, will lead to a decline in M. rossi calcification. The decline in foraminifera calcification associated with pollution and OA will have broad ecological implications across their ubiquitous range and suggests that without mitigation it could have serious implications for the future of coral reefs.","['Reymond, Claire E', 'Lloyd, Alicia', 'Kline, David I', 'Dove, Sophie', 'Pandolfi, John M']",https://doi.pangaea.de/10.1594/PANGAEA.833683?format=textfile,2013,PANGAEA.833683,Reymond_2013_833683
https://doi.pangaea.de/10.1594/PANGAEA.958996,Seawater carbonate chemistry and individual or group behaviour of a temperate damselfish,"['Animalia', 'Behaviour', 'Chordata', 'Chromis punctipinnis', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Laboratory experiment', 'Nekton', 'North Pacific', 'Other', 'Pelagos', 'Single species', 'Temperate']","Open ocean surface CO2 levels are projected to reach approximately 800 µatm, and ocean pH to decrease by approximately 0.3 units by the year 2100 due to anthropogenic CO2 emissions and the subsequent process of ocean acidification (OA). When exposed to these CO2/pH values, several fish species display abnormal behaviour in laboratory tests, an effect proposed to be linked to altered neuronal GABAA receptor function. Juvenile blacksmith (Chromis punctipinnis) are social fish that regularly experience CO2/pH fluctuations through kelp forest diurnal primary production and upwelling events, so we hypothesized that they might be resilient to OA. Blacksmiths were exposed to control conditions (pH 7.92; pCO2 540 µatm), constant acidification (pH 7.71; pCO2  921 µatm) and oscillating acidification (pH 7.91, pCO2 560 µatm (day), pH 7.70, pCO2 955 µatm (night)), and caught and tested in two seasons of the year when the ocean temperature was different: winter (16.5 ± 0.1°C) and summer (23.1 ± 0.1°C). Neither constant nor oscillating CO2-induced acidification affected blacksmith individual light/dark preference, inter-individual distance in a shoal or the shoal's response to a novel object, suggesting that blacksmiths are tolerant to projected future OA conditions. However, blacksmiths tested during the winter demonstrated significantly higher dark preference in the individual light/dark preference test, thus confirming season and/or water temperature as relevant factors to consider in behavioural tests.","['Kwan, Garfield Tsz', 'Hamilton, Trevor James', 'Tresguerres, Martin']",https://doi.pangaea.de/10.1594/PANGAEA.958996?format=textfile,2017,PANGAEA.958996,Kwan_2017_958996
https://doi.pangaea.de/10.1594/PANGAEA.771571,"Seawater carbonate chemistry, nutrient uptake and biological processes of coral Stylophora pistillata during experiments, 2011","['Animalia', 'Benthic animals', 'Benthos', 'Biomass/Abundance/Elemental composition', 'Cnidaria', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Laboratory experiment', 'Laboratory strains', 'Primary production/Photosynthesis', 'Red Sea', 'Single species', 'Stylophora pistillata', 'Temperature']","The effects of ocean acidification and elevated seawater temperature on coral calcification and photosynthesis have been extensively investigated over the last two decades, whereas they are still unknown on nutrient uptake, despite their importance for coral energetics. We therefore studied the separate and combined impacts of increases in temperature and pCO2 on phosphate, ammonium, and nitrate uptake rates by the scleractinian coral S. pistillata. Three experiments were performed, during 10 days i) at three pHT conditions (8.1, 7.8, and 7.5) and normal temperature (26°C), ii) at three temperature conditions (26°, 29°C, and 33°C) and normal pHT(8.1), and iii) at three pHT conditions (8.1, 7.8, and 7.5) and elevated temperature (33°C). After 10 days of incubation, corals had not bleached, as protein, chlorophyll, and zooxanthellae contents were the same in all treatments. However, photosynthetic rates significantly decreased at 33°C, and were further reduced for the pHT 7.5. The photosynthetic efficiency of PSII was only decreased by elevated temperature. Nutrient uptake rates were not affected by a change in pH alone. Conversely, elevated temperature (33°C) alone induced an increase in phosphate uptake but a severe decrease in nitrate and ammonium uptake rates, even leading to a release of nitrogen into seawater. Combination of high temperature (33°C) and low pHT(7.5) resulted in a significant decrease in phosphate and nitrate uptake rates compared to control corals (26°C, pHT = 8.1). These results indicate that both inorganic nitrogen and phosphorus metabolism may be negatively affected by the cumulative effects of ocean warming and acidification.","['Godinot, Claire', 'Houlbrèque, Fanny', 'Grover, Renaud', 'Ferrier-Pagès, Christine']",https://doi.pangaea.de/10.1594/PANGAEA.771571?format=textfile,2011,PANGAEA.771571,Godinot_2011_771571
https://doi.pangaea.de/10.1594/PANGAEA.860802,Coralline algal physiology is more adversely affected by elevated temperature than reduced pH,"['Amphiroa tribulus', 'Benthos', 'Calcification/Dissolution', 'Coast and continental shelf', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Laboratory experiment', 'Lithothamnion sp.', 'Macroalgae', 'Neogoniolithon sp.', 'North Atlantic', 'Plantae', 'Primary production/Photosynthesis', 'Respiration', 'Rhodophyta', 'Single species', 'Temperature', 'Tropical']","In this study we analyzed the physiological responses of coralline algae to ocean acidification (OA) and global warming, by exposing algal thalli of three species with contrasting photobiology and growth-form to reduced pH and elevated temperature. The analysis aimed to discern between direct and combined effects, while elucidating the role of light and photosynthesis inhibition in this response. We demonstrate the high sensitivity of coralline algae to photodamage under elevated temperature and its severe consequences on thallus photosynthesis and calcification rates. Moderate levels of light-stress, however, were maintained under reduced pH, resulting in no impact on algal photosynthesis, although moderate adverse effects on calcification rates were still observed. Accordingly, our results support the conclusion that global warming is a stronger threat to algal performance than OA, in particular in highly illuminated habitats such as coral reefs. We provide in this study a quantitative physiological model for the estimation of the impact of thermal-stress on coralline carbonate production, useful to foresee the impact of global warming on coralline contribution to reef carbon budgets, reef cementation, coral recruitment and the maintenance of reef biodiversity. This model, however, cannot yet account for the moderate physiological impact of low pH on coralline calcification.","['Vásquez-Elizondo, Román Manuel', 'Enríquez, Susana']",https://doi.pangaea.de/10.1594/PANGAEA.860802?format=textfile,2016,PANGAEA.860802,Vasquez-Elizondo_2016_860802
https://doi.pangaea.de/10.1594/PANGAEA.930559,Seawater carbonate chemistry and growth rates for coral fragments from the species Porites compressa and Montipora capitata,"['Animalia', 'Benthic animals', 'Benthos', 'Calcification/Dissolution', 'Cnidaria', 'Coast and continental shelf', 'Field experiment', 'Growth/Morphology', 'Montipora capitata', 'North Pacific', 'Porites compressa', 'Single species', 'Tropical']","Coral reefs are susceptible to climate change, anthropogenic influence, and environmental stressors. However, corals in Kāneʻohe Bay, Hawaiʻi have repeatedly shown resilience and acclimatization to anthropogenically-induced rising temperatures and increased frequencies of bleaching events. Variations in coral and algae cover at two sites-just 600 m apart-at Malaukaʻa fringing reef suggest genetic or environmental differences in coral resilience between sites. A reciprocal transplant experiment was conducted to determine if calcification (linear extension and dry skeletal weight) for dominant reef-building species, Montipora capitata and Porites compressa, varied between the two sites and whether or not parent colony or environmental factors were responsible for the differences. Despite the two sites representing distinct environmental conditions with significant differences between temperature, salinity, and aragonite saturation, M. capitata growth rates remained the same between sites and treatments. However, dry skeletal weight increases in P. compressa were significantly different between sites, but not across treatments, with linear mixed effects model results suggesting heterogeneity driven by environmental differences between sites and the parent colonies. These results provide evidence of resilience and acclimatization for M. capitata and P. compressa. Variability of resilience may be driven by local adaptations at a small, reef-level scale for P. compressa in Kāneʻohe Bay.","['Barnhill, Kelsey Archer', 'Jogee, Nadia', 'Brown, Colleen', 'McGowan, Ashley', ""Rodgers, Ku'ulei"", 'Bryceson, Ian', 'Bahr, Keisha']",https://doi.pangaea.de/10.1594/PANGAEA.930559?format=textfile,2020,PANGAEA.930559,Barnhill_2020_930559
https://doi.pangaea.de/10.1594/PANGAEA.860454,Physiological energetics of the thick shell mussel Mytilus coruscus exposed to seawater acidification and thermal stress,"['Animalia', 'Behaviour', 'Benthic animals', 'Benthos', 'Brackish waters', 'Containers and aquaria (20-1000 L or < 1 m**2)', 'Growth/Morphology', 'Laboratory experiment', 'Mollusca', 'Mytilus coruscus', 'North Pacific', 'Other metabolic rates', 'Respiration', 'Single species', 'Temperate', 'Temperature']","Anthropogenic CO2 emissions have caused seawater temperature elevation and ocean acidification. In view of both phenomena are occurring simultaneously, their combined effects on marine species must be experimentally evaluated. The purpose of this study was to estimate the combined effects of seawater acidification and temperature increase on the energy budget of the thick shell mussel Mytilus coruscus. Juvenile mussels were exposed to six combined treatments with three pH levels (8.1, 7.7 and 7.3) * two temperatures (25 °C and 30 °C) for 14 d. We found that clearance rates (CRs), food absorption efficiencies (AEs), respiration rates (RRs), ammonium excretion rates (ER), scope for growth (SFG) and O:N ratios were significantly reduced by elevated temperature sometimes during the whole experiments. Low pH showed significant negative effects on RR and ER, and significantly increased O:N ratios, but showed almost no effects on CR, AE and SFG of M. coruscus. Nevertheless, their interactive effects were observed in RR, ER and O:N ratios. PCA revealed positive relationships among most physiological indicators, especially between SFG and CR under normal temperatures compared to high temperatures. PCA also showed that the high RR was closely correlated to an increasing ER with increasing pH levels. These results suggest that physiological energetics of juvenile M. coruscus are able to acclimate to CO2 acidification with a little physiological effect, but not increased temperatures. Therefore, the negative effects of a temperature increase could potentially impact the ecophysiological responses of M. coruscus and have significant ecological consequences, mainly in those habitats where this species is dominant in terms of abundance and biomass.","['Wang, Youji', 'Li, Lisha', 'Hu, Menghong', 'Lu, Weiqun']",https://doi.pangaea.de/10.1594/PANGAEA.860454?format=textfile,2015,PANGAEA.860454,Wang_2015_860454
